speaker_id	conversation_id	derailed	word_count	utterance_count	mean_abs_z	max_z	z_future-progressive-conditional-active	z_future-progressive-indicative-active	z_future-simple-conditional-active	z_future-simple-conditional-passive	z_future-simple-indicative-active	z_future-simple-indicative-passive	z_none-perfect-infinitival-active	z_none-perfect-infinitival-passive	z_none-progressive-infinitival-active	z_none-progressive-participle-passive	z_none-simple-infinitival-active	z_none-simple-infinitival-passive	z_none-simple-participle-active	z_none-simple-participle-passive	z_past-perfect-conditional-active	z_past-perfect-conditional-passive	z_past-perfect-indicative-active	z_past-perfect-indicative-passive	z_past-perfect-progressive-indicative-active	z_past-progressive-conditional-active
Atlantacity	665460096.133461.133461	1	81	2	0.4734	1.6136	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2794	0.0000	0.3601	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Brustopher	665460096.133461.133461	1	116	1	0.3237	0.8443	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2572	0.0000	-0.0326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Yami Takashi	229718577.108421.108421	1	104	6	0.3824	0.8064	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8064	0.0000	0.0722	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Asher196	229718577.108421.108421	1	36	1	2.0169	4.3457	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5025	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Xomic	229718577.108421.108421	1	25	2	2.2241	2.6364	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Atomaton	229718577.108421.108421	1	116	1	0.5207	1.8012	0.0000	0.0000	1.8012	0.0000	-0.0941	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2572	0.0000	-0.0326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
GravisZro	656467863.783.783	1	97	3	0.2013	0.7287	0.0000	0.0000	0.0000	0.0027	0.0818	0.0000	0.0000	0.0000	0.0000	0.0000	0.7287	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ProKro	656467863.783.783	1	215	3	0.5550	1.1038	0.0000	0.0000	0.0000	0.0000	-0.5078	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8290	-0.2878	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
91.10.40.113	656467863.783.783	1	67	2	0.4011	0.8946	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
211.133.143.74	392943620.23551.23551	1	59	1	0.4933	0.8455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2782	0.0000	0.8455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Wiooiw	392943620.23551.23551	1	26	1	1.5201	1.7689	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2713	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Niten Doraku	392943620.23551.23551	1	226	2	0.4230	0.8616	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8616	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Shaolin Samurai	392943620.23551.23551	1	158	3	0.5577	1.0769	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5873	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Scjessey	659702336.185615.185615	1	89	3	0.6155	0.9465	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EoRdE6	659702336.185615.185615	1	101	2	0.5155	1.2971	0.0000	0.0000	0.0000	0.0000	0.0393	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Dave Dial	659702336.185615.185615	1	16	1	3.2677	4.4410	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Born2cycle	659702336.185615.185615	1	60	1	1.0490	3.3497	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2986	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Lir	3079144.12183.12183	1	162	5	0.3798	0.6739	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.6098	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Theresa knott	3079144.12183.12183	1	150	4	0.3241	0.7825	0.0000	0.0000	0.0000	0.0000	-0.2978	0.0000	0.0000	0.0000	0.0000	0.0000	0.4217	-0.0566	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jonpin	6839175.4511.4511	1	21	2	3.1484	4.0795	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0795	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Alkivar	6839175.4511.4511	1	67	4	0.5550	1.4517	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ContentEditman	822816567.13958.13958	1	135	3	0.7336	1.2378	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1016	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
91.207.170.192	822816567.13958.13958	1	296	3	0.5060	0.8306	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2043	-0.4338	-0.5854	0.0000	0.0000	0.0000	-0.4894	0.0000	0.0000	0.0000
Funcrunch	754730462.12121.12121	1	141	5	0.2217	0.4560	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Denarivs	754730462.12121.12121	1	134	2	0.3701	0.9389	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1135	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Bretonbanquet	435536821.3412.3412	1	214	3	0.4828	0.7471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4893	-0.2853	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Grapple X	435536821.3412.3412	1	139	3	0.4612	1.4058	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4626	0.0000	-0.1831	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Hoponpop69	435536821.3412.3412	1	187	4	0.4090	1.0504	0.0000	0.0000	-0.2349	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Caspian blue	217259988.29225.29225	1	381	2	0.4504	1.1209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.1209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Mosesconfuser	217259988.29225.29225	1	327	2	0.5881	0.9569	0.0000	0.0000	0.0000	0.0000	-0.6738	0.0000	0.0000	0.0000	0.0000	0.0000	0.4834	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Kuebie	217259988.29225.29225	1	226	2	0.5496	0.7838	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7319	0.0000	-0.4751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
69.180.249.44	71873791.19284.19284	1	180	3	0.4180	1.0989	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0989	0.0000	-0.3559	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
KojiDude	71873791.19284.19284	1	40	1	1.5771	4.2180	0.0000	0.0000	0.0000	0.0000	4.2180	0.0000	0.0000	0.0000	0.0000	0.0000	0.3017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jrinu	71873791.19284.19284	1	28	1	1.3369	2.2441	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
81.59.142.198	71873791.19284.19284	1	73	1	1.0125	1.8469	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Moriori	29762936.58620.58620	1	158	5	0.3567	0.6959	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5873	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Pharos	29762936.58620.58620	1	80	2	0.7215	2.3950	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.3950	-0.5987	0.6126	0.3764	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EvergreenFir	725208886.188942.188942	1	198	4	0.3892	0.7232	0.0000	0.0000	0.0000	0.0000	-0.4662	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Neutrality	725208886.188942.188942	1	203	2	0.4271	0.9692	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4346	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MrX	725208886.188942.188942	1	130	1	0.5341	0.9450	0.0000	0.0000	0.0000	0.0000	-0.1909	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9450	0.0000	0.0000	0.0000	0.0000	0.0000	0.1965	0.0000	0.0000	0.0000
Wnt	725208886.188942.188942	1	73	1	0.4088	0.6455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Dr.K.	691403452.42110.42110	1	264	4	0.4341	0.6780	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4077	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Hittit	691403452.42110.42110	1	187	3	0.4164	0.7511	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3435	0.0000	-0.3778	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Khirurg	691403452.42110.42110	1	36	2	1.3099	1.9357	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Octoberwoodland	761673398.38517.38517	1	233	4	0.5008	0.9740	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9740	0.0000	-0.4891	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2602:306:3325:600:3DDC:1203:F0C8:6B06	761673398.38517.38517	1	136	1	0.5490	1.1491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1491	0.0000	0.6090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Volunteer Marek	761673398.38517.38517	1	20	1	3.6279	3.6279	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Mattley	10905256.85840.85840	1	136	2	0.5163	0.7090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4398	0.0000	0.6090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ultramarine	10905256.85840.85840	1	120	3	0.5473	1.0081	0.0000	0.0000	0.0000	0.0000	-0.1241	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8988	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Che y Marijuana	10905256.85840.85840	1	248	4	0.4975	0.9182	0.0000	0.0000	0.0000	0.0000	-0.5723	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9182	0.0000	-0.5165	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
75.159.230.233	384936354.19264.19264	1	51	2	1.2272	3.5374	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Anachronist	384936354.19264.19264	1	35	1	0.7810	1.7317	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5589	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
99.246.101.166	384936354.19264.19264	1	215	2	0.6105	1.4844	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8290	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jarkeld	384936354.19264.19264	1	10	1	4.6328	4.6328	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Arctic.gnome	384936354.19264.19264	1	83	1	0.5842	1.3208	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.6312	0.0000	0.3288	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8201
Doug Weller	808855004.31991.31979	1	103	2	0.4945	0.8211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Darkness Shines	808855004.31991.31979	1	64	2	1.3269	2.0944	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9710	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Weeb Dingle	808855004.31991.31979	1	233	2	0.4527	0.9740	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9740	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3441	0.0000	0.0000	0.0000
GreenC	824631822.60123.60123	1	228	3	0.5446	0.9017	0.0000	0.0000	0.0000	0.0000	-0.5354	0.0000	0.0000	0.0000	0.0000	0.0000	0.3965	0.0000	0.4458	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
BatteryIncluded	824631822.60123.60123	1	42	2	1.4573	2.6988	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2159	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Meithan	824631822.60123.60123	1	22	1	1.9746	3.2083	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.7750	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Winkelvi	835153380.32710.32710	1	233	4	0.4511	1.2648	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2625	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Objective3000	835153380.32710.32710	1	36	2	1.7188	4.2725	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5018	0.0000	1.9874	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MrX	835153380.32710.32710	1	32	1	1.5089	2.2992	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Hippo43	272601117.6008.6008	1	136	4	0.5692	1.3478	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9694	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Fishiehelper2	272601117.6008.6008	1	22	1	3.5304	4.5819	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
NewTestLeper79	272601117.6008.6008	1	138	1	0.4280	1.2729	0.0000	0.0000	0.0000	0.0000	1.2729	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4551	0.0000	-0.1776	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Escape Orbit	272601117.6008.6008	1	402	2	0.5533	1.3729	0.0000	0.0000	-0.7245	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9615	-0.2506	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Rockpocket	272601117.6008.6008	1	217	2	0.3943	0.7512	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4557	-0.3631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Rconroy	111544183.27079.27079	1	55	2	0.7138	1.2200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1894	0.0000	0.9755	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Malikf	111544183.27079.27079	1	290	3	0.3494	0.8247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5055	-0.0302	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jmc	111544183.27079.27079	1	91	2	0.2929	1.0205	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
71.167.231.127	111544183.27079.27079	1	16	1	4.3869	4.3869	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
GreenNinja	91522839.1453.1453	1	123	4	0.4358	1.7160	0.0000	0.0000	0.0000	0.0000	-0.1453	-0.0103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ryulong	91522839.1453.1453	1	89	3	0.4569	0.9060	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Hkelkar	76679585.11076.11076	1	98	6	0.8076	1.5422	0.0000	0.0000	0.0000	0.0000	0.0709	0.0000	0.0000	0.0000	0.0000	0.0000	1.4409	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Gamesmasterg9	76679585.11076.11076	1	78	2	0.5604	1.0978	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5756	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ikonoblast	76679585.11076.11076	1	49	3	0.8133	2.3434	0.0000	0.0000	2.3434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0291	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Fastifex	73565673.2185.1845	1	161	3	0.3687	0.4562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1569	0.0000	-0.2867	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
203.164.14.129	73565673.2185.1845	1	38	1	0.9598	1.3839	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
FancyPants	73565673.2185.1845	1	18	1	4.4845	6.7053	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Erachima	73565673.2185.1845	1	53	1	0.2734	0.4181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Dposse	68951042.72557.72557	1	137	4	0.6034	1.2667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1720	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Bluap	68951042.72557.72557	1	18	1	0.2560	0.2560	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Vashti	68951042.72557.72557	1	33	1	1.6178	2.8663	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.8663	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Risker	248252732.243427.243427	1	151	3	0.3390	1.0220	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0220	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
BigDunc	248252732.243427.243427	1	20	1	2.3961	3.7445	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
TheOldJacobite	248252732.243427.243427	1	155	2	0.5365	1.9189	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5696	0.0000	-0.2614	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
The Thunderer	248252732.243427.243427	1	100	3	0.4368	1.1209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0585	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Tznkai	248252732.243427.243427	1	100	1	0.3929	1.1209	0.0000	0.0000	0.0000	0.0000	0.0496	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7787	0.3258	0.1128	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Sarah777	248252732.243427.243427	1	12	1	0.6841	0.6841	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MaxEnt	594612714.28751.28751	1	322	2	0.4619	1.0516	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0516	0.0000	-0.6142	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
GDallimore	594612714.28751.28751	1	659	2	0.5988	0.8468	0.0000	0.0000	0.0000	0.0000	-0.6762	0.0000	-0.8468	0.0000	0.0000	0.0000	-0.8432	0.0000	-0.3016	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
65.183.156.110	594612714.28751.28751	1	181	1	0.4891	1.6035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7031	0.0000	-0.3591	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
121.87.204.75	801215268.39288.39288	1	405	5	0.3290	0.6232	0.0000	0.0000	0.1177	0.0000	0.0000	-0.6232	0.0000	0.0000	0.0000	0.0000	0.1016	0.0000	-0.4209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Emir of Wikipedia	801215268.39288.39288	1	33	2	1.1019	1.7489	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6836	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
WillE	116848588.16434.16434	1	50	2	1.3557	2.9197	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Pubuman	116848588.16434.16434	1	21	2	2.3359	2.6988	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
BlackJack	116848588.16434.16434	1	18	1	2.9997	3.4969	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5025	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Chulaww	116848588.16434.16434	1	228	2	0.6465	2.1686	0.0000	0.0000	0.0000	0.0000	-0.0784	0.0000	0.0000	0.0000	0.0000	0.0000	-1.1831	-0.3182	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
YellowMonkey	116848588.16434.16434	1	80	1	0.5130	1.9716	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9716	0.0000	0.3017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Fdewaele	57347548.60998.60998	1	196	3	0.3234	0.5438	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
